Bedford,Date,Station,Latitude,Longitude,Depth,density (CTD S & Lab T),CTD_Temp1,CTD_Temp2,CTD_Salt1,CTD_Salt2,TOxN to submit umol/l,TOxN to submit umol/kg,TOxN_Flag,Si_to submit umol/l,Si_to submit umol/kg,Silicate_Flag,Nitrite umol/l,Nitrite umol/kg,Nitrite_Flag,Phosphate_MI umol/l,Phosphate umol/kg,Phosphate_Flag,Nitrate umol/l,Nitrate umol/kg,Nitrate_Flag,,,,,
100445,10/05/2017,25,44.24233333,-37.37833333,1698.601,1024.705041,3.7642,3.7641,34.924,34.9241,17.06,16.65,2,11.72,11.44,3,<0.01,<0.01,2,1.16,1.13,2,17.05,16.64,2,,,,,
100446,10/05/2017,25,44.24233333,-37.37833333,1498.893,1024.706872,3.911,3.9109,34.9264,34.9267,17.23,16.82,2,12.10,11.81,3,<0.01,<0.01,2,1.18,1.15,2,17.22,16.81,2,,,,,
100447,10/05/2017,25,44.24233333,-37.37833333,1298.998,1024.723119,4.166,4.1676,34.9477,34.9481,17.40,16.98,2,11.09,10.83,3,<0.01,<0.01,2,1.18,1.16,2,17.39,16.97,2,,,,,
100448,10/05/2017,25,44.24233333,-37.37833333,1099.145,1024.745241,4.5491,4.552,34.9767,34.9774,18.67,18.21,2,13.11,12.80,3,<0.01,<0.01,2,1.29,1.26,2,18.66,18.21,2,,,,,
100449,10/05/2017,25,44.24233333,-37.37833333,800.581,1024.785824,5.6724,5.6737,35.0299,35.0307,20.90,20.39,2,13.85,13.52,2,<0.01,<0.01,2,1.44,1.40,2,20.89,20.38,2,,,,,
100450,10/05/2017,25,44.24233333,-37.37833333,534.98,1024.783535,8.189,8.1993,35.0269,35.0301,19.75,19.27,2,11.26,10.98,2,<0.01,<0.01,2,1.34,1.31,2,19.74,19.26,2,,,,,
100451,10/05/2017,25,44.24233333,-37.37833333,464.954,1024.925813,9.82,9.8204,35.2134,35.213,11.91,11.62,2,6.02,5.88,2,0.05,0.05,2,0.79,0.77,2,11.86,11.57,2,,,,,
100452,10/05/2017,25,44.24233333,-37.37833333,351.243,1025.057881,11.478,11.4784,35.3865,35.3872,11.43,11.15,2,6.44,6.29,2,<0.04,<0.04,2,0.76,0.74,2,11.39,11.11,2,,,,,
100453,10/05/2017,25,44.24233333,-37.37833333,200.253,1025.469577,14.3846,14.3829,35.926,35.9246,7.35,7.17,2,2.87,2.80,2,0.04,0.04,2,0.48,0.47,2,7.31,7.13,2,,,,,
100454,10/05/2017,25,44.24233333,-37.37833333,120.762,1025.48881,14.6483,14.6478,35.9512,35.9509,5.30,5.16,2,1.80,1.75,2,0.18,0.18,2,0.37,0.36,2,5.11,4.99,2,,,,,
100455,10/05/2017,25,44.24233333,-37.37833333,72.25,1025.491252,14.6758,14.6745,35.9544,35.9546,5.01,4.89,2,1.56,1.52,3,0.15,0.15,2,0.34,0.33,2,4.86,4.74,2,,,,,
100456,10/05/2017,25,44.24233333,-37.37833333,30.845,1025.486291,14.711,14.7118,35.9479,35.9482,5.01,4.88,2,1.14,1.12,2,0.19,0.18,2,0.32,0.31,2,4.82,4.70,2,,,,,
100457,10/05/2017,25,44.24233333,-37.37833333,10.169,1025.486138,14.8224,14.8226,35.9477,35.9485,4.30,4.19,2,0.91,0.89,2,0.17,0.17,2,0.28,0.27,2,4.12,4.02,2,,,,,
100458,11/05/2017,26,44.42666667,-36.732,4135.87,1024.684598,2.2468,2.2479,34.8972,34.8962,16.23,15.84,2,21.26,20.74,2,<0.01,<0.01,2,1.17,1.14,2,16.22,15.83,2,,,,,
100459,11/05/2017,26,44.42666667,-36.732,4102.572,1024.684522,2.2434,2.2444,34.8971,34.8961,17.00,16.59,2,21.86,21.33,2,<0.04,<0.04,2,1.18,1.15,2,16.96,16.55,2,,,,,
100460,11/05/2017,26,44.42666667,-36.732,3801.094,1024.68559,2.3106,2.3119,34.8985,34.8976,16.43,16.04,2,20.71,20.21,2,<0.04,<0.04,2,1.20,1.17,2,16.39,16.00,2,,,,,
100461,11/05/2017,26,44.42666667,-36.732,3500.731,1024.690014,2.4461,2.4478,34.9043,34.9036,16.86,16.45,2,20.83,20.33,2,<0.01,<0.01,2,1.19,1.16,2,16.85,16.44,2,,,,,
100462,11/05/2017,26,44.42666667,-36.732,3250.878,1024.696955,2.6579,2.6579,34.9134,34.9129,16.46,16.06,2,16.38,15.98,2,<0.01,<0.01,2,1.14,1.11,2,16.45,16.05,2,,,,,
100463,11/05/2017,26,44.42666667,-36.732,3000.39,1024.701761,2.874,2.8741,34.9197,34.9193,16.04,15.65,2,15.16,14.79,2,<0.04,<0.04,2,1.14,1.12,2,16.00,15.61,2,,,,,
100464,11/05/2017,26,44.42666667,-36.732,2750.502,1024.703286,3.0726,3.0734,34.9217,34.9215,16.16,15.77,2,14.24,13.90,3,<0.04,<0.04,2,1.14,1.11,2,16.12,15.73,2,,,,,
100465,11/05/2017,26,44.42666667,-36.732,2499.864,1024.704202,3.2668,3.2674,34.9229,34.9229,16.31,15.91,2,12.86,12.55,2,<0.01,<0.01,2,1.15,1.12,2,16.30,15.90,2,,,,,
100466,11/05/2017,26,44.42666667,-36.732,2249.716,1024.707329,3.4603,3.463,34.927,34.9272,16.76,16.36,2,13.23,12.91,2,<0.01,<0.01,2,1.16,1.13,2,16.75,16.35,2,,,,,
100467,11/05/2017,26,44.42666667,-36.732,2000.905,1024.710762,3.6603,3.6603,34.9315,34.9317,16.38,15.98,2,11.73,11.45,2,<0.01,<0.01,2,1.17,1.14,2,16.37,15.97,2,,,,,
100468,11/05/2017,26,44.42666667,-36.732,1799.369,1024.704126,3.7502,3.7506,34.9228,34.9232,17.49,17.07,2,12.50,12.20,2,<0.01,<0.01,2,1.18,1.15,2,17.48,17.06,2,,,,,
100469,11/05/2017,26,44.42666667,-36.732,1599.006,1024.698633,3.8201,3.8206,34.9156,34.9162,16.51,16.11,2,11.01,10.75,2,<0.01,<0.01,2,1.17,1.14,2,16.50,16.10,2,,,,,
100470,11/05/2017,26,44.42666667,-36.732,1398.819,1024.709084,4.022,4.0219,34.9293,34.9301,17.00,16.59,2,11.55,11.27,2,<0.01,<0.01,2,1.19,1.16,2,16.99,16.58,2,,,,,
100471,11/05/2017,26,44.42666667,-36.732,1199.535,1024.71633,4.2512,4.2537,34.9388,34.9394,17.21,16.80,2,11.21,10.94,2,<0.01,<0.01,2,1.18,1.16,2,17.20,16.79,2,,,,,
100472,11/05/2017,26,44.42666667,-36.732,999.38,1024.735096,4.7284,4.7301,34.9634,34.9645,,,5,,,5,,,5,,,5,,,5,,,,,
100473,11/05/2017,26,44.42666667,-36.732,800.131,1024.772016,5.9919,5.9938,35.0118,35.0126,19.01,18.55,2,12.00,11.71,2,<0.01,<0.01,2,1.32,1.29,2,19.00,18.54,2,,,,,
100474,11/05/2017,26,44.42666667,-36.732,560.026,1024.844259,8.8717,8.8658,35.1065,35.1067,19.40,18.93,2,10.38,10.13,2,<0.04,<0.04,2,1.36,1.33,2,19.36,18.89,2,,,,,
100475,11/05/2017,26,44.42666667,-36.732,399.159,1025.129909,11.7793,11.766,35.4809,35.4788,11.06,10.79,2,4.61,4.50,2,<0.04,<0.04,2,0.75,0.73,2,11.02,10.75,2,,,,,
100476,11/05/2017,26,44.42666667,-36.732,299.101,1025.305494,13.0502,13.0752,35.711,35.7148,9.58,9.34,2,3.51,3.42,2,<0.04,<0.04,2,0.62,0.61,2,9.54,9.30,2,,,,,
100477,11/05/2017,26,44.42666667,-36.732,199.671,1025.374711,13.6327,13.6321,35.8017,35.802,7.82,7.63,2,2.88,2.81,2,<0.04,<0.04,2,0.52,0.51,2,7.78,7.59,2,,,,,
100478,11/05/2017,26,44.42666667,-36.732,99.984,1025.486444,14.623,14.6267,35.9481,35.9479,4.72,4.60,2,1.42,1.38,3,0.27,0.26,2,0.33,0.33,2,4.45,4.34,2,,,,,
100479,11/05/2017,26,44.42666667,-36.732,58.959,1025.511631,14.8446,14.8448,35.9811,35.9814,3.55,3.47,2,0.88,0.86,3,0.16,0.16,2,0.29,0.28,2,3.39,3.31,2,,,,,
100480,11/05/2017,26,44.42666667,-36.732,34.371,1025.554068,15.1721,15.1702,36.0367,36.0368,3.57,3.48,2,1.05,1.02,2,0.06,0.06,2,0.23,0.22,2,3.51,3.42,2,,,,,
100481,11/05/2017,26,44.42666667,-36.732,10.274,1025.550557,15.1527,15.152,36.0321,36.033,3.43,3.34,2,0.85,0.83,2,0.10,0.10,2,0.23,0.22,2,3.32,3.24,2,,,,,
100482,11/05/2017,27,44.609,-36.081,4109.918,1024.684903,2.2682,2.2695,34.8976,34.8963,17.02,16.61,2,23.06,22.50,2,<0.01,<0.01,2,1.19,1.16,2,17.01,16.60,2,,,,,
100483,11/05/2017,27,44.609,-36.081,4051.184,1024.684751,2.2793,2.2806,34.8974,34.8964,16.71,16.30,2,21.34,20.82,2,<0.01,<0.01,2,1.22,1.19,2,16.70,16.29,2,,,,,
100484,11/05/2017,27,44.609,-36.081,3749.105,1024.686581,2.3367,2.3377,34.8998,34.8987,17.75,17.32,2,24.84,24.24,2,<0.01,<0.01,2,1.23,1.20,2,17.74,17.31,2,,,,,
100485,11/05/2017,27,44.609,-36.081,3299.13,1024.694819,2.5886,2.5902,34.9106,34.9104,17.34,16.92,2,21.39,20.87,2,<0.01,<0.01,2,1.21,1.18,2,17.33,16.91,2,,,,,
100486,11/05/2017,27,44.609,-36.081,3098.553,1024.699015,2.7273,2.7287,34.9161,34.916,17.13,16.72,2,18.38,17.94,2,<0.04,<0.04,2,1.19,1.16,2,17.09,16.68,2,,,,,
100487,11/05/2017,27,44.609,-36.081,2898.514,1024.702371,2.8891,2.89,34.9205,34.92,16.89,16.48,2,16.65,16.25,2,<0.01,<0.01,2,1.17,1.14,2,16.88,16.47,2,,,,,
100488,11/05/2017,27,44.609,-36.081,2699.393,1024.700922,3.0052,3.0087,34.9186,34.9189,16.74,16.34,2,14.88,14.52,2,<0.01,<0.01,2,1.18,1.15,2,16.73,16.33,2,,,,,
100489,11/05/2017,27,44.609,-36.081,2500.645,1024.702524,3.1658,3.1666,34.9207,34.9205,17.02,16.61,2,14.12,13.78,2,<0.01,<0.01,2,1.18,1.15,2,17.01,16.60,2,,,,,
100490,11/05/2017,27,44.609,-36.081,2300.29,1024.703592,3.3166,3.3178,34.9221,34.9222,17.52,17.10,2,13.40,13.08,2,<0.04,<0.04,2,1.17,1.14,2,17.48,17.06,2,,,,,
100491,11/05/2017,27,44.609,-36.081,2099.007,1024.706719,3.48,3.4807,34.9262,34.9261,16.63,16.23,2,11.44,11.16,2,<0.01,<0.01,2,1.17,1.14,2,16.62,16.22,2,,,,,
100492,11/05/2017,27,44.609,-36.081,1898.219,1024.709847,3.6515,3.6524,34.9303,34.9302,17.31,16.90,2,12.11,11.82,2,<0.01,<0.01,2,1.19,1.17,2,17.30,16.89,2,,,,,
100493,11/05/2017,27,44.609,-36.081,1699.9,1024.713966,3.8043,3.8048,34.9357,34.9361,17.58,17.15,2,12.16,11.87,2,<0.01,<0.01,2,1.21,1.18,2,17.57,17.14,2,,,,,
100494,11/05/2017,27,44.609,-36.081,1499.802,1024.729222,4.0749,4.0748,34.9557,34.9574,16.96,16.55,2,10.79,10.53,2,<0.04,<0.04,2,1.20,1.17,2,16.92,16.51,2,,,,,
100495,11/05/2017,27,44.609,-36.081,1300.281,1024.723958,4.1816,4.182,34.9488,34.9491,17.30,16.88,2,10.76,10.50,2,<0.01,<0.01,2,1.21,1.18,2,17.29,16.87,2,,,,,
100496,11/05/2017,27,44.609,-36.081,201.138,1024.72228,4.3465,4.3458,34.9466,34.9477,10.79,10.53,2,4.18,4.07,2,<0.04,<0.04,2,0.71,0.69,2,10.75,10.49,2,,,,,
100497,11/05/2017,27,44.609,-36.081,1099.1,1024.78651,5.1482,5.1496,35.0308,35.0318,17.44,17.02,2,10.62,10.36,2,<0.04,<0.04,2,1.21,1.18,2,17.40,16.98,2,,,,,
100498,11/05/2017,27,44.609,-36.081,901.385,1024.74547,5.8749,5.8754,34.977,34.9781,18.94,18.49,2,12.04,11.75,2,<0.01,<0.01,2,1.30,1.27,2,18.93,18.48,2,,,,,
100499,11/05/2017,27,44.609,-36.081,699.415,1024.842809,8.3768,8.374,35.1046,35.0966,20.36,19.87,2,11.26,10.99,2,<0.04,<0.04,2,1.42,1.38,2,20.32,19.83,2,,,,,
100500,11/05/2017,27,44.609,-36.081,499.684,1025.001115,10.6547,10.6588,35.3121,35.32,17.23,16.81,2,8.58,8.37,2,<0.04,<0.04,2,1.14,1.11,2,17.19,16.77,2,,,,,
100501,11/05/2017,27,44.609,-36.081,350.024,1025.228954,12.5692,12.5649,35.6107,35.6095,11.47,11.19,2,4.62,4.51,2,<0.04,<0.04,2,0.73,0.71,2,11.43,11.15,2,,,,,
100502,11/05/2017,27,44.609,-36.081,119.275,1025.310073,13.3023,13.3027,35.717,35.7183,10.00,9.75,2,3.90,3.80,2,<0.04,<0.04,2,0.63,0.62,2,9.96,9.71,2,,,,,
100503,11/05/2017,27,44.609,-36.081,70.781,1025.453091,14.3587,14.3435,35.9044,35.9107,8.04,7.84,2,2.91,2.84,2,<0.04,<0.04,2,0.52,0.51,2,8.00,7.80,2,,,,,
100504,11/05/2017,27,44.609,-36.081,29.205,1025.492931,14.903,14.903,35.9566,35.9567,3.69,3.60,2,1.37,1.33,2,0.05,0.04,2,0.22,0.22,2,3.65,3.56,2,,,,,
100505,11/05/2017,27,44.609,-36.081,9.52,1025.490413,14.9417,14.935,35.9533,35.9575,3.68,3.59,2,1.40,1.36,2,0.17,0.16,2,0.22,0.21,2,3.51,3.42,2,,,,,
100506,11/05/2017,28,44.79866667,-35.42516667,3966.044,1024.685361,2.2507,2.2519,34.8982,34.897,16.82,16.42,2,21.70,21.17,2,<0.04,<0.04,2,1.17,1.14,2,16.78,16.38,2,,,,,
100507,11/05/2017,28,44.79866667,-35.42516667,3901.533,1024.685437,2.2549,2.2562,34.8983,34.8969,17.00,16.59,2,21.93,21.40,2,<0.01,<0.01,2,1.18,1.16,2,16.99,16.58,2,,,,,
100508,11/05/2017,28,44.79866667,-35.42516667,3750.24,1024.686124,2.2861,2.2874,34.8992,34.898,16.95,16.54,2,22.66,22.12,2,<0.01,<0.01,2,1.19,1.16,2,16.94,16.53,2,,,,,
100509,11/05/2017,28,44.79866667,-35.42516667,3498.755,1024.688946,2.371,2.3722,34.9029,34.9019,16.99,16.58,2,22.53,21.98,2,<0.01,<0.01,2,1.20,1.17,2,16.98,16.57,2,,,,,
100510,11/05/2017,28,44.79866667,-35.42516667,3251.374,1024.694591,2.5209,2.5217,34.9103,34.9095,16.89,16.48,2,19.78,19.30,2,<0.01,<0.01,2,1.17,1.15,2,16.88,16.47,2,,,,,
100511,11/05/2017,28,44.79866667,-35.42516667,3000.863,1024.69993,2.7034,2.7048,34.9173,34.9166,16.73,16.32,2,17.65,17.22,2,<0.01,<0.01,2,1.16,1.13,2,16.72,16.31,2,,,,,
100512,11/05/2017,28,44.79866667,-35.42516667,2750.377,1024.7026,2.8823,2.8824,34.9208,34.9201,17.12,16.71,2,16.34,15.94,2,<0.01,<0.01,2,1.15,1.12,2,17.11,16.70,2,,,,,
100513,11/05/2017,28,44.79866667,-35.42516667,2500.936,1024.703744,3.0462,3.047,34.9223,34.922,17.04,16.63,2,15.23,14.86,2,<0.01,<0.01,2,1.15,1.12,2,17.03,16.62,2,,,,,
100514,11/05/2017,28,44.79866667,-35.42516667,2249.416,1024.705193,3.2607,3.2617,34.9242,34.9239,16.63,16.23,2,14.16,13.82,2,<0.01,<0.01,2,1.14,1.11,2,16.62,16.22,2,,,,,
100515,11/05/2017,28,44.79866667,-35.42516667,1999.235,1024.705499,3.3875,3.3887,34.9246,34.9245,16.91,16.50,2,13.68,13.35,2,<0.04,<0.04,2,1.17,1.14,2,16.87,16.47,2,,,,,
100516,11/05/2017,28,44.79866667,-35.42516667,1799.323,1024.709236,3.5573,3.5601,34.9295,34.9293,16.15,15.76,2,11.87,11.59,2,<0.01,<0.01,2,1.16,1.14,2,16.14,15.75,2,,,,,
100517,11/05/2017,28,44.79866667,-35.42516667,1600.124,1024.719534,3.7467,3.7471,34.943,34.9431,17.08,16.67,2,12.88,12.57,2,<0.04,<0.04,2,1.19,1.16,2,17.04,16.63,2,,,,,
100518,11/05/2017,28,44.79866667,-35.42516667,1401.911,1024.734562,3.9792,3.9797,34.9627,34.9631,17.40,16.98,2,11.55,11.27,2,<0.04,<0.04,2,1.19,1.16,2,17.36,16.94,2,,,,,
100519,11/05/2017,28,44.79866667,-35.42516667,1198.815,1024.744402,4.1707,4.1717,34.9756,34.9761,17.05,16.64,2,11.66,11.38,2,<0.01,<0.01,2,1.19,1.16,2,17.04,16.63,2,,,,,
100521,11/05/2017,28,44.79866667,-35.42516667,799.512,1024.751572,4.5602,4.5604,34.985,34.9858,16.50,16.10,2,9.90,9.66,2,<0.01,<0.01,2,1.35,1.32,2,16.49,16.09,2,,,,,
100522,11/05/2017,28,44.79866667,-35.42516667,599.246,1024.702524,4.6915,4.6959,34.9207,34.9223,17.67,17.24,2,10.69,10.43,2,<0.04,<0.04,2,1.21,1.18,2,17.63,17.20,2,,,,,
100523,11/05/2017,28,44.79866667,-35.42516667,399.347,1024.550964,4.7281,4.7288,34.722,34.723,16.74,16.34,2,10.07,9.83,2,<0.04,<0.04,2,1.21,1.18,2,16.70,16.30,2,,,,,
100524,11/05/2017,28,44.79866667,-35.42516667,259.401,1024.355112,5.2033,5.2043,34.4652,34.4665,15.06,14.70,2,8.50,8.30,2,<0.04,<0.04,2,1.09,1.06,2,15.02,14.66,2,,,,,
100525,11/05/2017,28,44.79866667,-35.42516667,198.996,1024.494143,7.5758,7.5717,34.6475,34.6478,13.02,12.71,2,6.38,6.23,2,<0.04,<0.04,2,0.94,0.92,2,12.98,12.67,2,,,,,
100526,11/05/2017,28,44.79866667,-35.42516667,99.748,1025.052768,12.6633,12.6626,35.3798,35.3779,6.66,6.50,2,2.08,2.03,2,<0.04,<0.04,2,0.46,0.44,2,6.62,6.46,2,,,,,
100527,11/05/2017,28,44.79866667,-35.42516667,71.087,1024.99936,12.637,12.6364,35.3098,35.309,5.54,5.41,2,1.23,1.20,2,<0.04,<0.04,2,0.40,0.39,2,5.50,5.37,2,,,,,
100528,11/05/2017,28,44.79866667,-35.42516667,33.824,1025.004243,13.6229,13.6196,35.3162,35.3156,1.61,1.57,3,0.41,0.40,3,0.24,0.24,2,<0.16,<0.16,2,1.37,1.33,3,,,,,
100529,11/05/2017,28,44.79866667,-35.42516667,9.8,1025.010499,13.9641,13.9562,35.3244,35.325,0.99,0.97,2,<0.38,<0.38,2,0.10,0.10,2,<0.16,<0.16,2,0.89,0.87,2,,,,,
100530,12/05/2017,29,44.9815,-34.7705,4071.68,1024.685513,2.2567,2.2579,34.8984,34.897,16.94,16.54,2,21.31,20.80,3,<0.01,<0.01,2,1.17,1.14,2,16.93,16.53,2,,,,,
100531,12/05/2017,29,44.9815,-34.7705,3899.757,1024.685971,2.2851,2.2876,34.899,34.8978,17.13,16.72,2,22.03,21.50,2,<0.04,<0.04,2,1.17,1.15,2,17.09,16.68,2,,,,,
100532,12/05/2017,29,44.9815,-34.7705,3598.496,1024.690166,2.4365,2.4377,34.9045,34.9034,17.80,17.37,2,22.04,21.51,2,<0.01,<0.01,2,1.21,1.18,2,17.79,17.36,2,,,,,
100533,12/05/2017,29,44.9815,-34.7705,3300.329,1024.695811,2.5939,2.5948,34.9119,34.911,17.22,16.80,2,20.47,19.98,3,<0.01,<0.01,2,1.18,1.15,2,17.21,16.79,2,,,,,
100534,12/05/2017,29,44.9815,-34.7705,3099.378,1024.700922,2.7945,2.7959,34.9186,34.9178,17.43,17.01,2,17.73,17.30,2,<0.01,<0.01,2,1.17,1.15,2,17.42,17.00,2,,,,,
100535,12/05/2017,29,44.9815,-34.7705,2900.738,1024.70321,2.9358,2.9372,34.9216,34.921,16.59,16.19,2,14.95,14.59,3,<0.01,<0.01,2,1.16,1.13,2,16.58,16.18,2,,,,,
100536,12/05/2017,29,44.9815,-34.7705,2699.916,1024.70382,3.0787,3.0799,34.9224,34.9219,17.17,16.76,2,14.96,14.60,3,<0.01,<0.01,2,1.18,1.15,2,17.16,16.75,2,,,,,
100537,12/05/2017,29,44.9815,-34.7705,2499.942,1024.704278,3.2331,3.2369,34.923,34.9226,17.05,16.63,2,13.63,13.30,3,<0.01,<0.01,2,1.18,1.15,2,17.04,16.62,2,,,,,
100538,12/05/2017,29,44.9815,-34.7705,2299.991,1024.705727,3.3743,3.3743,34.9249,34.9247,17.82,17.39,2,12.94,12.63,3,<0.01,<0.01,2,1.19,1.16,2,17.81,17.38,2,,,,,
100539,12/05/2017,29,44.9815,-34.7705,2099.172,1024.708702,3.537,3.5378,34.9288,34.9286,17.32,16.90,2,12.12,11.83,2,<0.04,<0.04,2,1.19,1.16,2,17.28,16.86,2,,,,,
100540,12/05/2017,29,44.9815,-34.7705,1900.534,1024.712288,3.7212,3.7218,34.9335,34.9335,17.65,17.23,2,11.45,11.17,2,<0.01,<0.01,2,1.19,1.16,2,17.64,17.22,2,,,,,
100541,12/05/2017,29,44.9815,-34.7705,1699.398,1024.725484,3.9366,3.9305,34.9508,34.9501,17.77,17.34,2,12.22,11.93,2,<0.01,<0.01,2,1.20,1.17,2,17.76,17.33,2,,,,,
100542,12/05/2017,29,44.9815,-34.7705,1499.133,1024.726247,4.1062,4.1075,34.9518,34.9522,17.70,17.28,2,10.44,10.19,2,<0.01,<0.01,2,1.17,1.14,2,17.69,17.27,2,,,,,
100543,12/05/2017,29,44.9815,-34.7705,1298.2,1024.719382,4.2214,4.2219,34.9428,34.9433,17.68,17.25,2,10.59,10.34,2,<0.01,<0.01,2,1.16,1.13,2,17.67,17.24,2,,,,,
100544,12/05/2017,29,44.9815,-34.7705,1097.376,1024.751572,4.7001,4.7006,34.985,34.9855,17.70,17.27,2,10.95,10.69,2,<0.01,<0.01,2,1.18,1.15,2,17.69,17.26,2,,,,,
100545,12/05/2017,29,44.9815,-34.7705,897.166,1024.817253,5.7103,5.7107,35.0711,35.0716,18.72,18.27,2,10.65,10.40,2,<0.01,<0.01,2,1.25,1.22,2,18.71,18.26,2,,,,,
100546,12/05/2017,29,44.9815,-34.7705,699.238,1024.765914,6.5683,6.5674,35.0038,35.0032,19.77,19.29,2,12.05,11.76,2,0.05,0.05,2,1.35,1.32,2,19.72,19.24,2,,,,,
100547,12/05/2017,29,44.9815,-34.7705,548.094,1024.88164,8.8709,8.871,35.1555,35.1553,20.86,20.36,2,12.70,12.39,2,<0.04,<0.04,2,1.38,1.35,2,20.82,20.32,2,,,,,
100548,12/05/2017,29,44.9815,-34.7705,351.327,1025.034381,11.34,11.3394,35.3557,35.3557,12.63,12.32,2,6.08,5.93,2,<0.04,<0.04,2,0.86,0.84,2,12.59,12.29,2,,,,,
100549,12/05/2017,29,44.9815,-34.7705,200.429,1025.347085,13.6621,13.6697,35.7655,35.7664,9.59,9.35,2,3.59,3.51,2,<0.04,<0.04,2,0.63,0.61,2,9.55,9.31,2,,,,,
100550,12/05/2017,29,44.9815,-34.7705,120.275,1025.58498,15.3222,15.3222,36.0772,36.0765,4.57,4.46,2,1.42,1.38,2,0.26,0.25,2,0.31,0.30,2,4.31,4.21,2,,,,,
100551,12/05/2017,29,44.9815,-34.7705,72.042,1025.590018,15.4104,15.4102,36.0838,36.0837,4.67,4.55,2,1.43,1.39,2,0.22,0.22,2,0.31,0.31,2,4.45,4.34,2,,,,,
100552,12/05/2017,29,44.9815,-34.7705,29.652,1025.634137,15.8132,15.8136,36.1416,36.1417,2.95,2.88,2,0.89,0.87,2,0.12,0.12,2,0.18,0.18,2,2.83,2.76,2,,,,,
100553,12/05/2017,29,44.9815,-34.7705,11.493,1025.636121,15.8263,15.8261,36.1442,36.1445,2.97,2.89,3,0.87,0.85,2,0.11,0.11,2,0.17,0.17,2,2.85,2.78,3,,,,,
100554,12/05/2017,31,45.34983333,-33.4555,3352.265,1024.69337,2.554,2.5553,34.9087,34.9076,17.19,16.78,2,21.30,20.78,2,<0.01,<0.01,2,1.17,1.14,2,17.18,16.77,2,,,,,
100555,12/05/2017,31,45.34983333,-33.4555,3338.614,1024.693523,2.5568,2.5579,34.9089,34.9081,16.33,15.94,2,18.62,18.17,2,<0.01,<0.01,2,1.16,1.13,2,16.32,15.93,2,,,,,
100556,12/05/2017,31,45.34983333,-33.4555,3202.29,1024.696498,2.6657,2.6666,34.9128,34.912,16.55,16.15,2,18.43,17.98,2,<0.01,<0.01,2,1.15,1.12,2,16.54,16.14,2,,,,,
100557,12/05/2017,31,45.34983333,-33.4555,2999.485,1024.700083,2.8365,2.838,34.9175,34.9168,15.95,15.56,2,15.96,15.58,2,<0.01,<0.01,2,1.15,1.12,2,15.94,15.55,2,,,,,
100558,12/05/2017,31,45.34983333,-33.4555,2801.26,1024.702905,3.0071,3.0076,34.9212,34.9206,16.07,15.68,2,14.67,14.32,2,<0.01,<0.01,2,1.15,1.12,2,16.06,15.67,2,,,,,
100559,12/05/2017,31,45.34983333,-33.4555,2599.627,1024.703439,3.1619,3.1645,34.9219,34.9213,16.90,16.50,2,15.10,14.74,2,<0.04,<0.04,2,1.16,1.14,2,16.86,16.46,2,,,,,
100560,12/05/2017,31,45.34983333,-33.4555,2398.101,1024.703515,3.331,3.3325,34.922,34.9217,17.09,16.68,2,14.20,13.85,2,<0.01,<0.01,2,1.17,1.14,2,17.08,16.67,2,,,,,
100561,12/05/2017,31,45.34983333,-33.4555,2199.139,1024.705422,3.4943,3.4951,34.9245,34.9243,17.96,17.53,2,14.70,14.35,2,<0.01,<0.01,2,1.20,1.17,2,17.95,17.52,2,,,,,
100562,12/05/2017,31,45.34983333,-33.4555,1998.298,1024.708245,3.6579,3.6588,34.9282,34.9283,17.73,17.30,2,14.27,13.93,2,<0.01,<0.01,2,1.23,1.20,2,17.72,17.29,2,,,,,
100563,12/05/2017,31,45.34983333,-33.4555,1800.211,1024.70466,3.8143,3.8149,34.9235,34.9235,17.50,17.07,2,12.81,12.50,2,<0.01,<0.01,2,1.20,1.17,2,17.49,17.06,2,,,,,
100564,12/05/2017,31,45.34983333,-33.4555,1619.29,1024.692836,3.8502,3.851,34.908,34.9082,17.14,16.73,2,11.83,11.55,2,<0.01,<0.01,2,1.19,1.17,2,17.13,16.72,2,,,,,
100565,12/05/2017,31,45.34983333,-33.4555,1399.851,1024.699625,4.0359,4.0369,34.9169,34.9174,16.60,16.20,2,10.78,10.52,3,<0.01,<0.01,2,1.18,1.15,2,16.59,16.19,2,,,,,
100566,12/05/2017,31,45.34983333,-33.4555,1200.659,1024.719,4.4356,4.4384,34.9423,34.9425,17.93,17.50,2,11.90,11.61,2,<0.01,<0.01,2,1.21,1.18,2,17.92,17.49,2,,,,,
100567,12/05/2017,31,45.34983333,-33.4555,999.49,1024.701074,4.7137,4.719,34.9188,34.9196,17.02,16.61,2,11.23,10.96,2,<0.01,<0.01,2,1.22,1.19,2,17.01,16.60,2,,,,,
100568,12/05/2017,31,45.34983333,-33.4555,898.797,1024.69726,4.9259,4.9289,34.9138,34.9149,17.98,17.54,2,12.61,12.31,2,<0.01,<0.01,2,1.25,1.22,2,17.97,17.53,2,,,,,
100569,12/05/2017,31,45.34983333,-33.4555,799.592,1024.752259,5.8937,5.8965,34.9859,34.9861,18.94,18.48,2,12.34,12.04,2,<0.01,<0.01,2,1.33,1.30,2,18.93,18.47,2,,,,,
100570,12/05/2017,31,45.34983333,-33.4555,619.629,1024.792537,8.1743,8.1771,35.0387,35.038,20.40,19.91,2,12.90,12.59,2,<0.04,<0.04,2,1.37,1.33,2,20.36,19.87,2,,,,,
